date,hour,type,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
20170101,22,AQI,449.75,476.0,442.6666666666667,479.0,441.3333333333333,500.0,425.0,354.6666666666667,398.0,421.0,443.0,500.0,457.0,500.0,460.0,185.5
20170101,23,AQI,445.5,478.3333333333333,433.3333333333333,473.6666666666667,443.0,494.0,422.0,372.3333333333333,397.0,432.5,439.0,500.0,487.0,500.0,430.0,173.5
20170102,0,AQI,440.25,474.6666666666667,422.3333333333333,471.3333333333333,449.3333333333333,500.0,430.0,372.3333333333333,408.5,423.0,430.5,493.0,500.0,500.0,395.5,118.5
20170102,1,AQI,444.75,474.0,439.6666666666667,415.0,455.6666666666667,500.0,432.0,369.6666666666667,426.5,403.5,400.0,244.0,500.0,450.0,350.5,108.0
20170102,2,AQI,447.5,462.0,454.0,324.0,445.6666666666667,347.0,431.5,376.6666666666667,443.5,358.0,278.0,43.0,500.0,413.0,301.5,134.0
20170102,3,AQI,427.25,390.3333333333333,441.3333333333333,316.3333333333333,441.0,33.0,401.0,367.0,444.0,347.5,241.5,24.0,500.0,350.0,243.0,124.0
20170102,4,AQI,341.0,287.6666666666667,372.3333333333333,297.6666666666667,379.6666666666667,19.0,388.0,352.0,396.5,337.0,74.5,16.0,500.0,319.0,204.0,102.5
20170102,5,AQI,233.5,192.33333333333334,279.0,260.0,264.3333333333333,16.0,372.0,341.6666666666667,347.5,311.5,24.5,23.0,500.0,343.0,188.5,92.0
20170102,6,AQI,118.0,88.33333333333333,145.33333333333334,179.0,264.3333333333333,14.0,356.5,330.6666666666667,293.5,245.0,24.0,21.0,500.0,247.0,138.0,64.5
20170102,7,AQI,73.0,54.666666666666664,87.0,131.33333333333334,256.3333333333333,22.0,337.0,314.6666666666667,214.0,195.5,19.5,34.0,449.0,160.0,102.0,47.0
20170102,8,AQI,51.5,47.333333333333336,50.333333333333336,99.0,359.3333333333333,49.0,313.5,307.0,188.5,164.0,21.0,40.0,500.0,170.0,95.0,30.0
20170102,9,AQI,98.5,110.66666666666667,28.0,83.66666666666667,397.6666666666667,40.0,311.0,321.0,178.5,115.0,24.0,40.0,405.0,133.0,75.0,37.5
20170102,10,AQI,172.25,153.33333333333334,25.333333333333332,77.33333333333333,414.3333333333333,34.0,323.5,339.3333333333333,235.0,86.0,21.5,26.0,298.0,80.0,50.5,39.0
20170102,11,AQI,281.25,190.33333333333334,26.333333333333332,39.0,421.6666666666667,257.0,341.5,353.0,334.5,153.0,21.5,51.0,293.0,73.0,44.0,39.5
20170102,12,AQI,378.25,300.0,202.66666666666666,73.66666666666667,414.3333333333333,304.0,369.0,378.3333333333333,386.5,84.5,21.5,140.0,360.0,41.0,29.5,47.0
20170102,13,AQI,365.25,314.0,258.3333333333333,106.66666666666667,410.6666666666667,357.0,399.0,397.0,350.5,60.0,28.0,279.0,427.0,26.0,24.5,51.0
