date,hour,type,东城区,西城区,朝阳区,海淀区,丰台区,石景山区,房山区,大兴区,通州区,顺义区,昌平区,门头沟区,平谷区,怀柔区,密云区,延庆区
20140101,0,PM2.5,52.0,48.666666666666664,32.0,32.0,77.0,46.0,132.5,123.66666666666667,86.0,22.5,30.5,14.0,61.0,64.0,59.0,22.5
20140101,7,PM2.5,96.25,61.333333333333336,70.0,45.666666666666664,85.66666666666667,44.0,107.5,142.33333333333334,143.0,29.5,30.5,14.0,66.0,23.0,41.0,28.0
20140101,8,PM2.5,82.0,53.333333333333336,49.0,41.666666666666664,92.0,44.0,115.5,137.0,150.5,35.0,26.0,14.0,102.0,24.0,47.0,29.0
20140101,9,PM2.5,83.5,56.0,42.666666666666664,38.333333333333336,102.0,26.0,128.0,152.33333333333334,159.0,39.0,29.5,14.0,90.0,38.0,65.0,23.0
20140101,10,PM2.5,76.5,62.0,45.333333333333336,30.333333333333332,135.0,26.0,132.0,175.66666666666666,152.5,58.5,35.5,14.0,140.0,45.0,78.0,24.5
20140101,11,PM2.5,44.25,46.0,25.666666666666668,22.333333333333332,90.0,22.0,123.5,196.0,138.0,59.5,27.0,14.0,139.0,58.0,103.0,21.5
20140101,12,PM2.5,24.75,26.0,20.0,24.333333333333332,48.0,22.0,66.5,125.66666666666667,75.0,35.5,27.0,14.0,87.0,104.0,66.0,25.0
20140101,13,PM2.5,25.0,21.666666666666668,19.333333333333332,23.0,30.666666666666668,25.0,51.5,51.666666666666664,30.0,19.5,29.0,14.0,47.0,63.0,45.0,26.5
20140101,14,PM2.5,22.5,21.333333333333332,18.666666666666668,21.666666666666668,24.333333333333332,26.0,43.0,35.333333333333336,20.0,27.5,30.0,14.0,33.0,22.0,26.0,28.0
20140101,15,PM2.5,20.5,20.666666666666668,18.0,20.666666666666668,29.333333333333332,26.0,50.5,33.333333333333336,22.0,23.5,29.5,14.0,31.0,22.0,24.5,25.5
20140101,16,PM2.5,24.25,20.333333333333332,19.666666666666668,21.0,33.0,25.0,50.0,30.333333333333332,25.0,23.5,24.0,14.0,30.0,20.0,26.0,23.0
20140101,17,PM2.5,25.25,20.333333333333332,19.666666666666668,22.0,46.0,40.0,52.0,31.0,29.5,21.0,27.5,14.0,28.0,21.0,28.0,24.5
20140101,18,PM2.5,34.25,37.0,25.333333333333332,27.0,62.666666666666664,66.0,63.5,48.0,49.0,31.5,39.5,14.0,29.0,24.0,52.0,36.5
20140101,19,PM2.5,58.0,58.0,36.0,68.5,83.33333333333333,75.0,154.0,65.66666666666667,83.0,32.0,59.0,14.0,67.0,75.0,114.0,43.0
20140101,20,PM2.5,74.75,81.66666666666667,55.0,60.333333333333336,99.66666666666667,93.0,211.0,109.66666666666667,88.5,41.5,54.5,14.0,135.0,72.0,100.0,41.5
20140101,21,PM2.5,85.25,92.66666666666667,66.0,75.66666666666667,106.66666666666667,104.0,206.0,149.0,92.5,51.5,62.5,14.0,105.0,76.0,75.5,51.5
20140101,22,PM2.5,98.5,96.0,72.66666666666667,97.0,108.33333333333333,91.0,171.5,195.0,128.0,72.5,47.5,14.0,90.0,57.0,60.0,67.0
20140101,23,PM2.5,102.0,96.66666666666667,87.0,83.33333333333333,113.66666666666667,55.0,183.0,199.0,142.0,72.0,82.5,14.0,78.0,62.0,66.0,65.5
20140102,0,PM2.5,100.75,90.66666666666667,112.66666666666667,89.33333333333333,113.0,61.0,209.0,194.66666666666666,185.5,75.5,66.5,14.0,86.0,72.0,72.0,73.0
20140102,7,PM2.5,138.75,135.66666666666666,163.33333333333334,88.33333333333333,114.33333333333333,60.0,161.0,181.0,91.0,57.5,62.5,14.0,77.0,46.0,37.5,55.0
20140102,8,PM2.5,98.25,124.33333333333333,109.66666666666667,108.66666666666667,103.33333333333333,86.0,147.0,143.66666666666666,81.0,69.5,63.5,14.0,70.0,53.0,52.0,51.5
20140102,9,PM2.5,87.0,87.0,93.0,139.66666666666666,106.0,119.0,122.0,122.0,87.5,114.0,90.0,14.0,68.0,52.0,64.0,64.5
20140102,10,PM2.5,85.25,76.0,94.0,88.0,112.0,3.0,123.5,110.0,92.0,116.0,180.0,14.0,84.5,85.0,64.0,70.0
20140102,11,PM2.5,87.75,92.33333333333333,97.33333333333333,77.33333333333333,96.66666666666667,76.0,134.0,89.33333333333333,107.0,92.0,114.0,14.0,101.0,118.0,64.0,75.5
20140102,12,PM2.5,93.5,90.66666666666667,89.33333333333333,96.66666666666667,98.66666666666667,112.0,124.5,92.0,107.0,44.5,106.5,14.0,3.0,127.0,73.0,65.0
20140102,13,PM2.5,102.75,100.66666666666667,100.33333333333333,120.33333333333333,113.33333333333333,115.0,126.0,99.0,102.0,69.0,93.0,14.0,3.0,81.0,83.0,53.0
20140102,14,PM2.5,116.25,105.66666666666667,119.0,133.5,115.66666666666667,121.0,57.5,115.0,105.0,89.5,135.5,14.0,3.0,81.0,84.0,45.0
20140102,15,PM2.5,123.75,106.66666666666667,209.33333333333334,126.0,118.33333333333333,125.0,100.5,122.0,113.5,88.5,158.0,14.0,3.0,100.0,83.0,45.0
20140102,16,PM2.5,126.75,115.0,171.0,134.0,127.66666666666667,115.0,135.0,128.33333333333334,121.0,96.5,118.0,14.0,107.0,105.0,87.0,45.5
20140102,17,PM2.5,134.0,122.66666666666667,151.33333333333334,131.0,143.0,121.0,138.5,135.66666666666666,128.0,106.5,125.0,14.0,103.0,102.0,117.0,49.5
20140102,18,PM2.5,143.0,137.0,144.0,139.66666666666666,151.66666666666666,138.0,153.5,152.0,150.0,111.0,131.0,14.0,130.0,118.0,131.0,61.0
20140102,19,PM2.5,160.0,149.66666666666666,157.0,153.33333333333334,172.0,147.0,184.5,163.66666666666666,183.5,122.5,131.5,14.0,174.0,149.0,135.0,63.0
20140102,20,PM2.5,166.5,159.0,180.33333333333334,177.0,178.66666666666666,158.0,206.5,186.66666666666666,242.0,127.0,116.5,14.0,239.0,156.0,210.0,69.0
20140102,21,PM2.5,174.0,171.66666666666666,193.33333333333334,169.33333333333334,193.66666666666666,163.0,241.5,219.66666666666666,277.5,124.5,124.0,14.0,297.0,138.0,138.0,67.5
20140102,22,PM2.5,171.5,174.66666666666666,228.66666666666666,166.66666666666666,210.66666666666666,156.0,244.5,268.6666666666667,361.0,131.5,120.5,14.0,211.0,142.0,125.0,88.5
20140102,23,PM2.5,171.75,170.66666666666666,230.66666666666666,180.0,189.33333333333334,160.0,240.0,284.3333333333333,336.5,132.5,121.5,14.0,179.0,138.0,129.0,99.5
20140103,0,PM2.5,171.5,177.0,235.0,135.66666666666666,154.66666666666666,81.0,259.5,273.6666666666667,334.5,145.5,76.5,14.0,218.0,123.0,107.0,92.5
20140103,7,PM2.5,36.75,35.333333333333336,33.666666666666664,39.0,37.0,28.0,29.0,32.333333333333336,35.5,23.0,36.5,14.0,19.0,63.0,17.0,37.5
20140103,8,PM2.5,33.5,32.333333333333336,30.333333333333332,36.333333333333336,34.333333333333336,30.0,31.0,31.333333333333332,37.0,21.0,39.0,14.0,14.0,50.0,17.0,34.5
20140103,9,PM2.5,30.0,30.333333333333332,25.333333333333332,34.0,35.666666666666664,29.0,37.5,36.0,35.0,18.0,27.0,14.0,18.0,35.0,19.5,41.0
20140103,10,PM2.5,31.0,27.333333333333332,25.0,37.333333333333336,34.0,27.0,33.5,30.666666666666668,35.5,24.5,28.0,14.0,26.0,25.0,16.0,40.0
20140103,11,PM2.5,29.0,30.333333333333332,21.0,35.666666666666664,31.333333333333332,33.0,30.5,18.0,27.5,20.0,28.0,14.0,23.0,12.0,13.5,32.0
20140103,12,PM2.5,26.0,18.0,21.666666666666668,27.333333333333332,27.0,29.0,28.0,15.666666666666666,22.5,15.5,26.0,14.0,11.0,18.0,10.5,34.5
20140103,13,PM2.5,23.25,18.333333333333332,18.666666666666668,23.0,23.333333333333332,26.0,29.5,15.333333333333334,21.0,13.5,22.0,14.0,10.0,18.0,10.5,31.5
20140103,14,PM2.5,17.5,19.0,17.0,23.666666666666668,23.666666666666668,22.0,27.0,21.0,19.5,13.0,22.5,14.0,12.0,16.0,11.0,25.5
20140103,15,PM2.5,17.0,18.666666666666668,13.666666666666666,22.666666666666668,21.0,18.0,27.0,21.666666666666668,24.5,11.0,23.0,14.0,10.0,17.0,7.5,23.0
20140103,16,PM2.5,16.5,17.333333333333332,16.0,17.0,23.666666666666668,19.0,23.5,19.333333333333332,24.5,12.0,22.0,14.0,10.0,18.0,10.0,23.0
20140103,17,PM2.5,19.25,15.666666666666666,24.333333333333332,21.666666666666668,20.0,20.0,22.0,24.0,34.5,11.5,20.0,14.0,8.0,14.0,11.0,24.0
20140103,18,PM2.5,35.5,26.333333333333332,33.0,34.333333333333336,34.0,30.0,49.0,35.333333333333336,58.5,23.0,37.0,14.0,11.0,25.0,17.5,29.5
20140103,19,PM2.5,43.25,39.333333333333336,37.0,39.333333333333336,60.0,58.0,54.0,51.666666666666664,57.0,32.0,44.5,14.0,25.0,36.0,36.5,33.0
20140103,20,PM2.5,61.25,50.666666666666664,38.0,56.333333333333336,74.66666666666667,82.0,175.5,64.0,87.5,69.5,63.0,14.0,57.0,47.0,51.0,36.0
20140103,21,PM2.5,66.25,60.0,48.666666666666664,67.66666666666667,92.0,83.0,127.5,78.33333333333333,106.5,79.5,50.0,14.0,61.0,30.0,92.0,45.5
20140103,22,PM2.5,88.25,79.33333333333333,63.0,77.33333333333333,118.0,117.0,138.5,88.0,83.5,59.5,36.0,14.0,72.0,65.0,44.5,64.5
20140103,23,PM2.5,97.0,101.66666666666667,87.0,96.66666666666667,117.0,126.0,158.5,78.66666666666667,83.5,43.5,36.0,14.0,59.0,74.0,40.0,58.0
20140104,0,PM2.5,82.75,89.33333333333333,76.0,109.33333333333333,125.0,141.0,158.5,81.66666666666667,77.0,37.0,61.0,14.0,48.0,68.0,49.0,54.5
20140104,7,PM2.5,75.0,70.33333333333333,75.33333333333333,78.0,83.66666666666667,87.0,97.5,83.33333333333333,86.0,46.5,60.0,14.0,45.0,45.0,47.5,80.5
20140104,8,PM2.5,78.0,79.33333333333333,83.0,79.33333333333333,86.33333333333333,95.0,108.5,90.66666666666667,100.0,56.5,65.0,14.0,55.0,51.0,44.0,70.0
20140104,9,PM2.5,93.75,100.0,94.33333333333333,85.33333333333333,105.0,89.0,135.0,114.66666666666667,123.0,66.5,91.0,14.0,65.0,66.0,49.5,105.5
20140104,10,PM2.5,115.25,110.66666666666667,110.33333333333333,95.33333333333333,136.33333333333334,95.0,142.5,135.0,165.5,77.0,97.5,14.0,75.0,73.0,58.0,110.0
20140104,11,PM2.5,132.0,122.0,125.0,106.33333333333333,143.66666666666666,98.0,147.5,152.66666666666666,183.5,86.5,96.5,14.0,92.0,88.0,71.5,118.0
20140104,12,PM2.5,143.75,131.0,141.0,105.66666666666667,142.0,101.0,151.5,172.66666666666666,152.5,88.0,91.0,14.0,80.0,107.0,79.0,96.0
20140104,13,PM2.5,156.5,151.66666666666666,150.66666666666666,119.66666666666667,151.33333333333334,115.0,183.0,177.33333333333334,141.5,110.5,103.0,14.0,88.0,117.0,89.5,89.0
20140104,14,PM2.5,178.5,159.66666666666666,153.66666666666666,138.33333333333334,167.0,137.0,216.5,185.66666666666666,148.0,120.0,118.5,14.0,94.0,140.0,98.0,91.0
20140104,15,PM2.5,185.25,166.0,166.33333333333334,149.33333333333334,178.66666666666666,159.0,215.5,173.66666666666666,138.5,128.5,124.0,14.0,92.0,151.0,114.5,95.5
20140104,16,PM2.5,190.75,169.0,175.0,155.33333333333334,190.66666666666666,167.0,207.5,169.66666666666666,106.5,128.0,130.5,14.0,97.0,157.0,137.0,104.0
20140104,17,PM2.5,193.25,169.0,181.0,158.0,196.66666666666666,170.0,189.5,157.33333333333334,105.5,132.0,144.5,14.0,109.0,165.0,149.0,117.0
20140104,18,PM2.5,197.0,175.0,185.33333333333334,155.66666666666666,191.33333333333334,164.0,198.5,175.0,148.5,135.5,150.5,14.0,108.0,172.0,150.5,124.0
20140104,19,PM2.5,192.75,176.33333333333334,182.0,154.66666666666666,201.66666666666666,166.0,231.0,211.33333333333334,232.0,137.5,164.0,14.0,122.0,178.0,169.0,126.5
20140104,20,PM2.5,192.25,173.66666666666666,192.66666666666666,164.0,191.33333333333334,165.0,236.5,218.33333333333334,268.5,132.0,162.5,14.0,143.0,173.0,173.5,129.0
20140104,21,PM2.5,184.0,164.0,218.66666666666666,161.0,190.33333333333334,179.0,242.5,231.33333333333334,258.5,121.5,151.0,14.0,137.0,167.0,192.0,131.5
20140104,22,PM2.5,165.0,156.0,241.0,161.33333333333334,175.33333333333334,171.0,233.0,235.0,272.5,123.0,141.0,14.0,134.0,159.0,171.5,123.5
20140104,23,PM2.5,167.75,152.33333333333334,209.33333333333334,160.66666666666666,176.0,166.0,217.5,246.33333333333334,273.0,122.0,151.0,14.0,140.0,159.0,158.5,134.5
20140105,0,PM2.5,167.0,149.33333333333334,169.66666666666666,172.0,169.0,181.0,217.0,253.33333333333334,291.0,154.0,143.5,14.0,154.0,161.0,160.5,153.0
20140105,7,PM2.5,100.0,88.33333333333333,123.0,114.0,74.33333333333333,92.0,202.0,170.33333333333334,169.0,92.0,30.5,14.0,94.0,123.0,100.5,99.5
20140105,8,PM2.5,82.0,72.0,106.66666666666667,120.0,69.33333333333333,91.0,212.0,160.33333333333334,146.0,86.0,25.0,14.0,91.0,123.0,101.0,98.5
20140105,9,PM2.5,79.75,68.33333333333333,108.33333333333333,111.0,64.33333333333333,58.0,163.5,146.33333333333334,146.5,84.0,33.0,14.0,127.0,126.0,108.0,90.0
20140105,10,PM2.5,71.25,53.666666666666664,89.66666666666667,121.33333333333333,59.666666666666664,56.0,157.0,128.66666666666666,150.5,77.5,21.0,14.0,100.0,123.0,113.5,53.5
20140105,11,PM2.5,63.5,34.0,98.33333333333333,94.0,46.0,45.0,130.5,65.66666666666667,100.0,77.0,20.0,14.0,75.0,162.0,87.5,49.5
20140105,12,PM2.5,44.75,23.333333333333332,69.0,33.666666666666664,34.666666666666664,38.0,82.0,50.0,57.5,50.5,23.5,14.0,65.0,86.0,45.0,42.5
20140105,13,PM2.5,33.0,26.0,31.666666666666668,20.333333333333332,31.666666666666668,28.0,78.0,43.333333333333336,34.5,29.5,19.5,14.0,42.0,70.0,33.5,33.0
20140105,14,PM2.5,29.0,22.0,29.0,17.666666666666668,27.0,25.0,50.0,35.0,27.5,20.0,15.0,14.0,18.0,29.0,26.0,19.5
20140105,15,PM2.5,29.25,27.666666666666668,27.333333333333332,20.333333333333332,28.0,20.0,38.0,31.0,23.5,19.5,11.5,14.0,21.0,30.0,19.5,16.0
20140105,16,PM2.5,25.75,21.0,24.333333333333332,23.333333333333332,28.333333333333332,21.0,50.5,31.0,24.5,20.0,12.5,14.0,19.0,27.0,15.0,17.0
20140105,17,PM2.5,30.25,20.333333333333332,30.666666666666668,27.5,31.333333333333332,34.0,73.0,31.0,23.5,27.0,45.0,14.0,19.0,27.0,21.0,18.5
20140105,18,PM2.5,39.25,31.666666666666668,36.333333333333336,37.333333333333336,54.0,50.0,88.0,38.333333333333336,40.5,42.0,51.5,14.0,21.0,49.0,38.0,28.0
20140105,19,PM2.5,46.75,39.333333333333336,45.333333333333336,46.0,73.66666666666667,108.0,115.5,55.0,85.5,50.0,53.0,14.0,71.0,60.0,94.0,38.5
20140105,20,PM2.5,51.25,43.666666666666664,50.0,62.0,81.66666666666667,123.0,160.5,62.333333333333336,112.5,59.0,70.5,14.0,110.0,77.0,53.0,42.0
20140105,21,PM2.5,64.75,61.333333333333336,48.666666666666664,76.33333333333333,112.33333333333333,108.0,148.0,107.66666666666667,128.5,105.0,85.5,14.0,122.0,91.0,118.0,68.5
20140105,22,PM2.5,115.75,116.66666666666667,94.0,101.0,133.66666666666666,110.0,137.5,130.66666666666666,133.0,113.0,86.0,14.0,138.0,97.0,131.0,74.0
20140105,23,PM2.5,126.5,128.66666666666666,107.33333333333333,131.66666666666666,142.33333333333334,133.0,134.5,127.66666666666667,151.0,122.0,88.5,14.0,138.0,161.0,130.0,65.0
20140106,0,PM2.5,135.25,135.66666666666666,116.66666666666667,130.0,150.0,143.0,137.0,131.33333333333334,180.0,120.5,98.0,14.0,143.0,141.0,123.0,80.0
20140106,7,PM2.5,116.5,94.0,106.0,117.33333333333333,125.33333333333333,117.0,133.5,150.0,145.0,133.0,129.5,14.0,144.0,149.0,133.5,122.0
20140106,8,PM2.5,120.25,100.66666666666667,109.66666666666667,118.66666666666667,131.0,127.0,135.0,147.33333333333334,146.0,136.0,126.5,14.0,147.0,161.0,129.0,125.5
20140106,9,PM2.5,126.5,106.0,129.0,121.66666666666667,137.33333333333334,133.0,149.0,146.33333333333334,157.5,137.5,129.5,14.0,150.0,169.0,128.0,118.5
20140106,10,PM2.5,125.75,117.33333333333333,134.33333333333334,127.33333333333333,143.33333333333334,122.0,134.0,150.0,160.5,142.0,126.0,14.0,158.0,167.0,131.0,120.0
20140106,11,PM2.5,132.0,107.0,117.33333333333333,128.66666666666666,102.33333333333333,130.0,129.5,47.0,166.5,146.5,137.0,14.0,165.0,181.0,136.5,124.5
20140106,12,PM2.5,131.75,109.66666666666667,121.33333333333333,129.33333333333334,88.66666666666667,126.0,118.5,45.0,85.0,124.0,151.0,14.0,157.0,195.0,148.5,125.5
20140106,13,PM2.5,120.0,120.0,127.66666666666667,135.33333333333334,126.66666666666667,145.0,64.5,96.66666666666667,68.0,122.5,169.5,14.0,156.0,194.0,148.0,129.5
20140106,14,PM2.5,104.0,135.0,131.33333333333334,146.66666666666666,143.66666666666666,151.0,117.5,123.66666666666667,87.0,115.0,174.0,14.0,152.0,184.0,147.5,136.5
20140106,15,PM2.5,104.0,135.66666666666666,140.0,151.33333333333334,146.33333333333334,152.0,147.0,131.33333333333334,116.5,123.0,169.5,14.0,141.0,176.0,147.0,137.5
20140106,16,PM2.5,125.75,137.66666666666666,133.0,155.66666666666666,150.0,149.0,150.5,138.0,115.0,123.5,178.0,14.0,139.0,182.0,156.0,154.5
20140106,17,PM2.5,139.75,142.0,136.33333333333334,156.0,157.66666666666666,157.0,161.0,143.66666666666666,122.0,130.0,173.0,14.0,135.0,181.0,157.0,156.5
20140106,18,PM2.5,149.5,146.33333333333334,140.33333333333334,159.66666666666666,166.66666666666666,166.0,173.0,149.33333333333334,144.5,127.5,176.5,14.0,143.0,185.0,152.0,160.0
20140106,19,PM2.5,154.5,153.33333333333334,145.66666666666666,170.33333333333334,173.0,171.0,181.0,151.0,204.0,129.5,187.0,14.0,143.0,190.0,167.0,160.5
20140106,20,PM2.5,161.0,162.66666666666666,150.66666666666666,171.33333333333334,183.66666666666666,171.0,179.0,160.33333333333334,209.0,134.0,185.0,14.0,179.0,193.0,192.5,160.5
20140106,21,PM2.5,171.5,166.33333333333334,156.33333333333334,174.0,177.66666666666666,175.0,192.0,167.33333333333334,230.5,154.0,182.0,14.0,198.0,195.0,207.0,167.5
20140106,22,PM2.5,176.5,166.33333333333334,161.0,173.33333333333334,184.66666666666666,180.0,204.5,175.33333333333334,210.0,154.0,190.0,14.0,203.0,200.0,194.5,177.5
20140106,23,PM2.5,171.0,170.0,168.66666666666666,182.66666666666666,190.33333333333334,177.0,208.5,178.33333333333334,208.5,163.5,192.0,14.0,223.0,227.0,189.5,179.0
20140107,0,PM2.5,170.0,174.66666666666666,168.33333333333334,189.0,195.0,168.0,201.5,185.66666666666666,236.5,177.5,193.0,14.0,233.0,230.0,195.5,178.5
20140107,7,PM2.5,177.25,181.33333333333334,188.66666666666666,215.66666666666666,199.33333333333334,211.0,191.0,220.33333333333334,210.5,155.0,161.5,14.0,207.0,179.0,139.0,167.0
20140107,8,PM2.5,180.0,179.33333333333334,181.33333333333334,197.33333333333334,204.33333333333334,202.0,207.5,222.33333333333334,229.5,139.0,104.5,14.0,212.0,182.0,126.0,141.5
20140107,9,PM2.5,166.25,173.66666666666666,167.33333333333334,173.66666666666666,196.66666666666666,197.0,213.0,221.0,244.0,132.5,50.5,14.0,195.0,189.0,117.5,123.0
20140107,10,PM2.5,140.0,133.0,160.66666666666666,119.0,175.33333333333334,195.0,260.0,243.33333333333334,182.0,127.0,29.0,14.0,200.0,186.0,83.0,74.0
20140107,11,PM2.5,108.5,67.66666666666667,123.66666666666667,22.333333333333332,109.33333333333333,43.0,261.0,176.0,103.5,113.0,26.0,14.0,221.0,137.0,27.0,85.5
20140107,12,PM2.5,36.0,10.0,61.0,16.0,27.0,18.0,199.0,101.0,65.5,78.0,25.0,14.0,230.0,24.0,13.5,29.0
20140107,13,PM2.5,18.25,9.666666666666666,51.666666666666664,19.0,20.666666666666668,20.0,101.5,48.333333333333336,36.5,21.5,13.0,14.0,65.0,31.0,13.0,23.0
20140107,14,PM2.5,24.0,10.666666666666666,23.666666666666668,17.666666666666668,19.0,18.0,60.5,40.333333333333336,18.5,11.0,13.5,13.0,7.0,27.0,14.5,11.0
20140107,15,PM2.5,35.5,19.0,50.333333333333336,18.333333333333332,20.333333333333332,19.0,21.0,31.666666666666668,18.5,11.0,17.5,11.0,9.0,23.0,10.5,8.5
20140107,16,PM2.5,34.0,17.666666666666668,57.0,16.666666666666668,20.0,16.0,18.5,27.666666666666668,16.5,11.0,16.0,8.0,13.0,24.0,12.0,14.5
20140107,17,PM2.5,30.0,20.333333333333332,22.333333333333332,15.666666666666666,15.666666666666666,13.0,20.0,28.0,26.0,13.5,17.0,7.0,9.0,22.0,12.0,16.5
20140107,18,PM2.5,24.0,18.0,22.666666666666668,16.333333333333332,18.333333333333332,11.0,28.0,42.0,51.0,23.5,18.5,12.0,18.5,31.0,10.5,14.5
20140107,19,PM2.5,22.75,22.0,28.666666666666668,20.666666666666668,20.0,13.0,37.5,37.666666666666664,53.0,28.0,11.0,20.0,28.0,45.0,13.5,15.0
20140107,20,PM2.5,30.75,24.0,25.666666666666668,22.666666666666668,19.333333333333332,16.0,58.5,33.333333333333336,60.0,17.0,9.5,17.0,37.0,37.0,10.5,11.0
