date,hour,type,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20240312,0,SO2,2,7,11,10,10,11,2,2,4,3,3,1,3,,1,3,3,3,3,3,1,5,5,7,6,7,8,4,5,3,10,1,,2,1
20240312,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,0,NO2,36,35,36,43,38,36,15,8,37,26,10,13,4,,5,1,2,6,6,2,2,22,30,43,37,40,2,39,28,30,46,13,,22,5
20240312,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,0,O3,59,62,64,60,59,67,77,79,57,65,82,75,88,,86,83,86,90,93,84,91,64,72,51,56,47,68,59,71,62,51,81,,61,87
20240312,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,0,CO,0.9,0.9,0.9,1,1.1,0.9,0.4,0.2,0.9,0.6,0.2,0.2,0.1,,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.7,0.7,0.9,0.8,0.9,0.8,0.8,0.9,1,1.3,0.3,,0.7,0.2
20240312,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,1,SO2,2,4,11,9,9,10,5,1,5,6,3,3,1,,3,3,3,3,3,2,1,6,4,5,5,5,7,3,4,2,6,1,,4,3
20240312,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,1,NO2,32,29,29,39,32,37,25,9,41,45,14,10,5,,5,1,5,10,6,1,2,18,26,32,25,51,,36,26,35,63,12,,35,16
20240312,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,1,O3,60,56,73,64,63,62,69,78,55,50,77,76,88,,85,82,77,82,91,82,90,61,70,57,65,31,,55,67,56,29,80,,48,74
20240312,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,1,CO,0.9,0.8,0.9,0.8,0.9,0.8,0.7,0.2,1,1.1,0.2,0.1,0.1,,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.6,0.6,0.7,0.6,0.9,0.9,0.7,0.9,1,1.1,0.1,,1.1,0.4
20240312,1,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,2,SO2,1,3,3,8,1,10,1,3,3,5,3,3,3,,1,3,3,3,3,2,1,5,6,2,2,5,,3,2,2,5,3,,4,5
20240312,2,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,2,NO2,30,35,14,41,56,59,10,7,15,41,11,11,4,,5,5,35,14,5,6,1,28,36,19,13,42,,41,26,48,50,15,,26,28
20240312,2,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,2,O3,57,50,78,58,32,40,79,81,74,49,78,75,87,,84,75,40,73,87,69,88,46,54,67,71,42,66,49,56,41,34,75,,58,56
20240312,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,2,CO,0.7,0.9,0.5,0.8,0.6,0.9,0.3,0.2,0.3,1,0.2,0.1,0.1,,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.8,0.9,0.4,0.3,1,,0.7,0.9,1,1.1,0.3,,0.8,0.7
20240312,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,3,SO2,1,1,2,2,3,4,1,3,1,5,2,2,3,,1,3,3,3,3,1,1,4,4,3,3,5,7,3,2,2,4,3,,3,4
20240312,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,3,NO2,28,31,17,22,27,24,14,8,38,34,45,37,4,,5,8,24,10,5,4,2,32,36,31,16,40,37,31,32,33,58,15,,22,27
20240312,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,3,O3,51,43,72,64,52,62,75,78,50,53,47,48,88,,84,64,45,80,85,76,88,40,52,49,65,42,67,56,43,46,22,71,,65,51
20240312,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,3,CO,0.5,0.8,0.3,0.2,0.2,0.4,0.3,0.2,0.5,0.7,0.7,0.6,0.1,,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.8,0.8,0.6,0.4,1,0.9,0.7,0.9,1,1.2,0.2,,0.7,0.6
20240312,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,4,SO2,1,1,3,3,3,2,2,3,3,3,3,2,1,,1,3,3,3,3,1,1,4,3,3,4,5,7,3,3,2,6,1,,3,4
20240312,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,4,NO2,28,24,20,32,36,13,22,16,38,27,46,38,4,,5,15,8,5,5,4,2,34,33,32,18,48,38,26,40,43,99,22,,17,24
20240312,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,4,O3,47,45,68,51,38,70,68,64,53,57,41,45,87,,81,55,60,75,83,73,88,37,49,46,63,31,59,64,45,35,2,49,,74,53
20240312,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,4,CO,0.3,0.5,0.4,0.5,0.2,0.1,0.4,0.2,0.8,0.7,0.9,0.8,0.1,,0.1,0.2,0.3,0.2,0.3,0.1,0.2,0.8,0.8,0.6,0.4,1,1,0.6,0.9,0.9,1.2,0.3,,0.7,0.6
20240312,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,5,SO2,1,1,7,5,3,2,4,1,2,3,2,1,1,,1,3,3,3,3,1,1,4,1,2,2,5,7,2,3,1,5,1,,3,3
20240312,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,5,NO2,27,21,34,39,46,21,41,26,35,30,46,40,6,,5,33,45,6,5,3,2,18,13,20,16,67,65,23,32,42,81,14,,27,20
20240312,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,5,O3,49,47,55,57,34,62,46,43,55,53,36,43,84,,72,31,11,75,80,79,90,52,77,59,61,13,30,71,60,39,6,50,,61,50
20240312,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,5,CO,0.4,0.5,0.8,0.8,0.2,0.1,0.7,0.5,0.9,0.7,0.9,0.8,0.1,,0.1,0.3,0.3,0.2,0.3,0.1,0.2,0.5,0.3,0.3,0.2,1.1,1,0.6,0.9,0.9,1,0.3,,0.8,0.4
20240312,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,6,SO2,1,1,6,5,3,2,3,2,1,6,2,1,1,,1,3,3,3,3,2,1,3,1,1,1,4,5,1,2,1,4,3,,2,2
20240312,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,6,NO2,30,26,32,44,17,23,43,27,33,36,56,42,9,,7,42,46,7,6,24,2,26,10,26,28,65,79,27,33,35,55,17,,37,16
20240312,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,6,O3,45,40,59,55,61,61,41,38,54,42,23,40,75,,76,16,2,71,78,53,86,36,83,48,43,12,14,62,57,49,27,50,,46,53
20240312,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,6,CO,0.5,0.8,0.8,0.8,0.2,0.2,0.6,0.3,0.9,0.7,1,0.8,0.2,,0.1,0.3,0.2,0.2,0.3,0.1,0.2,0.6,0.2,0.2,0.3,0.9,0.8,0.6,0.9,0.9,0.9,0.2,,0.8,0.4
20240312,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,7,SO2,1,3,3,4,3,2,3,2,1,5,1,1,1,,1,3,3,3,3,2,1,4,1,1,2,4,4,1,2,1,4,3,,1,2
20240312,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,7,NO2,33,30,33,55,18,22,44,26,57,36,69,66,14,,10,33,45,20,6,31,1,7,13,23,20,57,57,43,34,47,52,20,,57,19
20240312,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,7,O3,45,34,50,39,58,65,41,38,24,41,10,16,67,,62,25,5,58,75,43,83,74,80,55,49,19,33,48,57,39,30,44,,14,50
20240312,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,7,CO,0.5,0.8,0.5,0.7,0.2,0.2,0.6,0.4,1,0.6,0.9,1,0.2,,0.1,0.3,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0.7,0.6,0.5,0.8,0.9,0.8,0.2,,0.8,0.4
20240312,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,8,SO2,1,1,3,1,3,2,2,4,2,6,1,2,2,,1,2,1,3,3,1,1,4,1,1,2,3,2,1,3,1,5,1,,3,2
20240312,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,8,NO2,39,39,33,35,33,26,39,31,66,28,46,41,17,,13,23,32,27,8,40,3,8,16,40,25,43,38,53,41,51,45,17,,58,25
20240312,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,8,O3,40,35,52,49,44,59,46,33,17,53,31,35,64,,58,40,24,52,70,33,78,73,77,39,44,35,55,41,51,36,38,52,,10,43
20240312,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,8,CO,0.5,0.6,0.5,0.4,0.3,0.2,0.4,0.4,1,0.5,0.5,0.7,0.3,,0.2,0.3,0.3,0.4,0.1,0.3,0.2,0.3,0.2,0.4,0.3,0.5,0.4,0.7,0.8,0.9,0.8,0.3,,0.8,0.5
20240312,8,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,9,SO2,1,2,3,1,3,2,2,4,2,3,1,1,2,,2,3,3,3,3,2,1,4,1,1,2,3,2,5,3,2,7,1,,6,2
20240312,9,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,9,NO2,29,27,24,27,25,26,32,24,46,32,28,19,11,,9,15,16,19,11,19,1,7,11,15,10,36,31,32,31,38,44,25,,37,18
20240312,9,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,9,O3,50,57,62,57,52,60,54,50,41,51,54,58,75,,75,55,58,67,73,57,83,78,87,69,74,45,65,68,56,43,46,52,,40,58
20240312,9,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,9,CO,0.4,0.3,0.5,0.3,0.4,0.3,0.4,0.4,0.6,0.6,0.4,0.4,0.2,,0.2,0.3,0.3,0.3,0.1,0.3,0.2,0.3,0.2,0.2,0.2,0.4,0.3,0.6,0.5,0.6,0.7,0.4,,0.7,0.4
20240312,9,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,10,SO2,1,1,3,1,3,2,2,3,1,2,1,1,2,,2,3,3,3,3,1,1,3,3,3,2,2,2,5,2,2,4,1,,5,2
20240312,10,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,10,NO2,20,21,19,21,16,22,19,14,25,26,22,15,9,,7,12,12,12,13,2,2,6,10,9,6,24,21,17,21,27,19,7,,21,11
20240312,10,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,10,O3,61,66,70,66,62,68,70,68,61,66,65,66,82,,81,64,68,78,77,80,87,82,94,79,81,54,72,86,64,53,73,82,,70,75
20240312,10,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,10,CO,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.4,0.4,0.3,0.3,0.2,,0.2,0.4,0.4,0.2,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.2,,0.5,0.3
20240312,10,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,11,SO2,1,1,2,3,3,2,2,3,3,1,3,1,1,,1,2,3,3,3,2,1,3,3,3,2,2,1,3,2,1,4,3,,3,4
20240312,11,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,11,NO2,15,18,14,18,12,18,14,11,13,16,14,13,7,,6,10,10,10,8,3,2,5,10,10,8,18,12,9,14,21,12,6,,10,13
20240312,11,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,11,O3,69,73,79,73,67,75,,76,79,78,79,72,89,,85,70,72,82,85,82,90,85,97,82,81,63,86,92,,61,89,88,,87,96
20240312,11,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,11,CO,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.2,,0.1,0.3,0.4,0.2,0.1,0.1,0.2,0.3,0.1,0.2,0.2,0.3,0.2,0.1,,0.3,0.4,0.2,,0.3,0.3
20240312,11,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,12,SO2,1,1,2,3,3,2,,1,3,1,3,1,1,,1,2,2,3,3,2,1,3,3,1,2,2,1,2,4,3,4,3,,2,3
20240312,12,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,12,NO2,12,17,11,15,8,,12,10,13,12,10,12,7,,6,8,7,10,10,2,1,5,10,11,7,16,10,9,,16,11,6,,8,17
20240312,12,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,12,O3,76,80,87,79,73,76,,80,84,84,87,80,94,,88,74,78,86,86,86,91,87,97,83,84,68,92,97,46,69,99,95,,93,104
20240312,12,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,12,CO,0.3,0.2,0.4,0.2,0.2,0.2,,0.2,0.3,0.2,0.2,0.2,0.2,,0.1,0.3,0.3,0.2,0.1,0.1,0.2,0.3,0.1,0.2,0.2,0.3,0.2,0.1,0.2,0.3,0.4,0.2,,0.3,0.3
20240312,12,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,13,SO2,1,1,2,3,3,2,1,3,3,1,3,1,3,,1,3,1,3,3,2,1,3,3,1,2,1,1,2,1,3,3,1,,2,3
20240312,13,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,13,NO2,11,16,12,17,6,,,11,13,11,11,14,5,,6,5,3,10,10,2,1,5,11,11,8,14,10,9,11,13,10,12,,7,14
20240312,13,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,13,O3,79,85,90,,76,77,82,82,90,92,91,84,96,,91,83,86,90,90,89,94,88,99,86,86,71,97,101,90,74,105,91,,103,102
20240312,13,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,13,CO,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,,0.1,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,,0.3,0.2
20240312,13,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,14,SO2,2,1,2,3,3,2,2,3,1,1,1,1,3,,1,3,3,3,3,1,1,3,3,1,2,1,3,2,1,3,3,1,,1,2
20240312,14,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,14,NO2,12,14,11,,9,,8,11,15,12,11,14,5,,5,2,2,9,9,3,1,5,11,9,6,14,11,12,9,10,10,12,,6,10
20240312,14,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,14,O3,81,93,97,86,77,75,93,88,98,105,103,93,98,,93,87,92,93,95,90,96,91,101,91,92,72,98,109,101,85,108,106,,103,102
20240312,14,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,14,CO,0.3,0.1,0.3,,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,,0.3,0.3
20240312,14,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,15,SO2,1,2,3,,2,,2,1,1,1,1,1,1,,1,3,3,3,3,2,1,3,3,3,1,1,3,2,2,1,3,1,,1,3
20240312,15,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,15,NO2,11,15,11,11,9,11,9,12,17,12,10,13,5,,5,2,2,9,8,4,3,6,13,9,5,16,12,13,9,11,11,13,,5,10
20240312,15,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,15,O3,91,104,109,101,85,85,103,96,106,101,109,103,98,,93,89,94,96,98,91,97,90,100,93,97,73,100,110,109,94,112,106,,105,108
20240312,15,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,15,CO,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.3,0.2,0.2,0.3,0.2,0.2,,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,,0.3,0.3
20240312,15,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,16,SO2,1,2,2,1,3,,2,3,1,1,1,1,1,,1,3,1,3,3,2,1,3,3,3,2,1,1,1,2,1,3,1,,1,2
20240312,16,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,16,NO2,12,15,11,10,9,12,9,9,18,12,11,13,9,,7,3,1,8,8,5,3,8,13,13,8,15,11,14,9,10,13,14,,5,10
20240312,16,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,16,O3,100,109,114,105,96,95,107,102,105,105,108,101,98,,94,90,95,97,99,91,98,90,101,90,94,83,114,110,112,95,110,108,,108,114
20240312,16,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,16,CO,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.3,0.2,0.2,0.3,0.2,0.2,,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.3,,0.3,0.3
20240312,16,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,17,SO2,1,2,2,1,3,,2,1,1,1,1,1,1,,1,3,1,3,3,1,1,3,3,1,2,2,1,2,2,1,3,1,,1,3
20240312,17,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,17,NO2,13,15,13,11,10,13,12,9,20,12,12,14,13,,10,4,2,13,12,5,3,9,15,16,13,16,12,15,9,10,13,15,,6,10
20240312,17,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,17,O3,99,108,113,105,96,96,106,103,107,107,111,104,110,,100,90,95,92,96,91,98,89,100,95,96,89,122,113,112,96,106,112,,109,118
20240312,17,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,17,CO,0.3,0.2,0.4,0.3,0.3,,0.4,0.3,0.2,0.2,0.3,0.2,0.2,,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.4,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.3,,0.3,0.3
20240312,17,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,18,SO2,1,2,3,1,3,3,2,1,1,1,1,2,1,,2,3,1,3,3,2,1,3,3,1,2,2,1,2,2,1,3,1,,2,3
20240312,18,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,18,NO2,15,16,13,13,11,15,14,11,22,12,14,15,16,,13,7,6,18,16,10,11,14,20,19,14,17,13,16,10,12,14,16,,10,13
20240312,18,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,18,O3,98,107,113,104,95,95,106,102,105,106,110,103,106,,100,86,89,97,103,86,90,87,100,101,105,87,119,108,109,93,105,112,,105,117
20240312,18,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,18,CO,0.3,0.2,0.4,0.3,0.3,,0.4,0.3,0.2,0.2,0.3,0.2,0.3,,0.2,0.2,0.3,0.3,0.1,0.2,0.3,0.4,0.2,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,,0.3,0.3
20240312,18,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,19,SO2,1,2,3,1,3,3,3,1,1,1,1,2,2,,2,3,1,3,3,2,1,4,1,2,3,2,1,2,2,3,3,2,,2,3
20240312,19,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,19,NO2,17,18,17,17,13,16,19,15,27,13,20,20,20,,15,11,10,18,19,15,16,16,22,22,17,19,13,18,13,15,15,23,,11,15
20240312,19,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,19,O3,94,101,108,98,93,94,101,96,96,102,103,96,103,,94,78,82,99,100,88,91,92,106,96,102,82,116,105,101,87,104,100,,101,113
20240312,19,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,19,CO,0.3,0.2,0.4,0.3,0.3,,0.4,0.3,0.2,0.3,0.4,0.3,0.3,,0.2,0.2,0.3,0.3,0.2,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.1,0.3,0.3,0.3,0.3,,0.3,0.4
20240312,19,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,20,SO2,1,3,3,2,3,3,3,1,1,2,1,2,2,,1,3,3,1,3,3,2,4,1,2,3,2,2,2,2,1,4,2,,2,3
20240312,20,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,20,NO2,19,20,19,20,17,22,20,18,35,16,22,17,25,,13,20,13,25,23,17,16,21,25,27,22,21,15,20,20,20,17,26,,17,19
20240312,20,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,20,O3,89,93,102,93,88,,99,90,86,96,98,98,93,,80,67,72,87,86,89,95,81,97,86,92,79,111,99,86,78,101,92,,89,101
20240312,20,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,20,CO,0.4,0.3,0.4,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.4,0.3,0.3,,0.2,0.3,0.3,0.3,0.2,0.3,0.4,0.5,0.3,0.3,0.3,0.4,0.3,0.1,0.3,0.3,0.4,0.4,,0.4,0.3
20240312,20,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,21,SO2,1,3,4,2,1,3,4,1,1,2,2,2,2,,1,3,3,3,3,3,2,4,1,2,3,3,2,3,2,1,4,1,,2,5
20240312,21,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,21,NO2,23,23,21,27,19,25,23,21,41,19,25,21,27,,13,26,32,28,23,17,23,25,30,32,27,24,19,20,23,24,18,41,,20,18
20240312,21,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240312,21,O3,81,85,97,84,85,87,94,83,75,87,91,90,87,,73,57,45,77,76,88,86,71,88,78,83,76,106,98,79,73,100,65,,81,92
20240312,21,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
