date,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220101,28.541666666666668,27.041666666666668,26.375,30.125,25.916666666666668,33.208333333333336,22.5,24.416666666666668,26.458333333333332,22.625,22.333333333333332,21.666666666666668,20.958333333333332,28.583333333333332,20.708333333333332,24.375,24.166666666666668,19.125,18.75,21.166666666666668,22.541666666666668,26.625,26.666666666666668,22.333333333333332,25.25,32.916666666666664,29.916666666666668,24.041666666666668,33.958333333333336,33.208333333333336,38.875,20.75,19.75,20.916666666666668,26.291666666666668
20220102,11.041666666666666,9.666666666666666,11.5,10.875,10.625,11.916666666666666,11.791666666666666,11.75,13.916666666666666,12.666666666666666,13.75,11.333333333333334,13.645833333333334,13.125,12.583333333333334,16.708333333333332,15.270833333333334,13.75,12.541666666666666,11.625,12.166666666666666,11.333333333333334,13.041666666666666,10.708333333333334,10.833333333333334,11.708333333333334,10.958333333333334,8.416666666666666,10.0,9.833333333333334,15.416666666666666,13.791666666666666,13.291666666666666,11.875,11.833333333333334
20220103,25.333333333333332,23.25,25.166666666666668,27.666666666666668,21.583333333333332,24.791666666666668,24.708333333333332,23.041666666666668,33.208333333333336,25.916666666666668,27.208333333333332,22.333333333333332,19.666666666666668,22.125,15.5,23.791666666666668,22.041666666666668,18.375,17.5,16.583333333333332,15.5,18.833333333333332,22.791666666666668,20.833333333333332,22.125,30.458333333333332,30.291666666666668,28.083333333333332,25.916666666666668,30.958333333333332,38.458333333333336,26.083333333333332,25.125,29.125,24.208333333333332
20220104,37.458333333333336,38.25,35.520833333333336,40.041666666666664,31.125,38.833333333333336,30.75,30.0,39.041666666666664,33.791666666666664,35.041666666666664,27.125,27.104166666666668,28.375,22.791666666666668,22.875,22.666666666666668,22.583333333333332,21.125,23.208333333333332,19.708333333333332,29.833333333333332,31.791666666666668,30.895833333333332,26.291666666666668,40.458333333333336,42.208333333333336,42.083333333333336,46.625,43.333333333333336,51.208333333333336,32.291666666666664,32.125,39.708333333333336,36.916666666666664
20220105,64.02083333333333,59.291666666666664,63.270833333333336,60.770833333333336,65.8125,61.916666666666664,62.416666666666664,66.375,67.125,61.708333333333336,65.25,59.958333333333336,63.666666666666664,68.58333333333333,61.125,64.70833333333333,62.916666666666664,63.458333333333336,60.0,56.791666666666664,57.208333333333336,48.958333333333336,50.583333333333336,58.708333333333336,62.166666666666664,57.125,55.25,43.625,53.0,55.125,50.625,64.0,64.41666666666667,65.375,63.958333333333336
20220106,61.541666666666664,63.375,59.625,61.166666666666664,61.375,62.833333333333336,59.125,51.791666666666664,61.333333333333336,52.375,50.625,53.583333333333336,49.958333333333336,54.25,36.291666666666664,65.6875,62.375,49.375,49.208333333333336,49.916666666666664,46.458333333333336,65.625,74.875,57.666666666666664,59.291666666666664,66.83333333333333,70.33333333333333,48.666666666666664,64.75,68.79166666666667,83.66666666666667,44.208333333333336,44.208333333333336,58.833333333333336,56.416666666666664
20220107,97.75,99.875,97.375,100.66666666666667,93.35416666666667,96.54166666666667,85.08333333333333,88.14583333333333,99.45833333333333,70.91666666666667,77.25,83.125,69.41666666666667,73.70833333333333,62.541666666666664,58.125,56.916666666666664,73.16666666666667,70.5,78.83333333333333,78.45833333333333,89.54166666666667,97.875,81.25,84.58333333333333,95.70833333333333,100.70833333333333,110.125,114.5,113.79166666666667,129.125,63.791666666666664,63.291666666666664,80.58333333333333,70.375
20220108,55.708333333333336,60.791666666666664,55.041666666666664,60.166666666666664,53.625,60.0,52.083333333333336,55.25,62.458333333333336,55.875,56.208333333333336,53.916666666666664,46.791666666666664,50.416666666666664,45.916666666666664,47.375,46.0,48.416666666666664,47.458333333333336,46.041666666666664,42.208333333333336,58.541666666666664,59.833333333333336,51.25,54.291666666666664,66.25,68.75,76.16666666666667,93.54166666666667,85.75,103.375,47.541666666666664,51.625,75.08333333333333,64.375
20220109,43.5,41.875,48.208333333333336,43.25,43.916666666666664,40.458333333333336,49.625,51.625,55.458333333333336,52.5,53.166666666666664,53.0,41.75,44.416666666666664,45.0,58.416666666666664,57.208333333333336,38.041666666666664,40.875,41.75,40.75,36.916666666666664,36.875,36.166666666666664,38.708333333333336,35.166666666666664,36.291666666666664,36.166666666666664,37.833333333333336,38.583333333333336,44.0,63.708333333333336,61.125,50.458333333333336,66.91666666666667
20220110,17.541666666666668,18.291666666666668,18.458333333333332,18.416666666666668,15.625,20.833333333333332,19.416666666666668,19.958333333333332,20.708333333333332,21.666666666666668,20.666666666666668,20.166666666666668,12.958333333333334,13.208333333333334,10.333333333333334,23.875,24.166666666666668,22.083333333333332,22.166666666666668,19.041666666666668,20.0,22.125,21.375,22.416666666666668,24.166666666666668,25.875,25.666666666666668,18.625,22.333333333333332,24.208333333333332,27.041666666666668,19.458333333333332,20.125,20.0,25.708333333333332
20220111,11.0,11.875,10.75,12.041666666666666,9.645833333333334,11.333333333333334,11.458333333333334,10.083333333333334,12.291666666666666,11.958333333333334,10.291666666666666,10.208333333333334,9.916666666666666,11.75,10.041666666666666,9.0,10.0,7.875,8.333333333333334,7.583333333333333,8.583333333333334,11.125,10.416666666666666,9.958333333333334,11.125,10.416666666666666,10.333333333333334,13.25,12.541666666666666,11.458333333333334,14.333333333333334,11.0,11.583333333333334,14.666666666666666,10.645833333333334
20220112,17.833333333333332,16.916666666666668,17.916666666666668,18.041666666666668,15.75,18.145833333333332,17.541666666666668,18.541666666666668,16.541666666666668,15.145833333333334,16.625,16.25,14.541666666666666,15.666666666666666,11.666666666666666,17.708333333333332,17.791666666666668,12.75,10.916666666666666,10.916666666666666,10.5,13.583333333333334,14.125,14.666666666666666,15.5,19.291666666666668,19.125,18.416666666666668,18.583333333333332,19.416666666666668,20.291666666666668,15.75,15.458333333333334,16.791666666666668,18.25
20220113,10.291666666666666,10.416666666666666,9.041666666666666,11.479166666666666,7.416666666666667,8.666666666666666,10.791666666666666,8.458333333333334,10.25,8.833333333333334,9.5,7.958333333333333,8.75,10.458333333333334,9.583333333333334,12.25,12.666666666666666,6.75,9.333333333333334,12.666666666666666,10.0,10.625,9.708333333333334,9.333333333333334,9.875,8.666666666666666,8.6875,9.375,8.708333333333334,8.333333333333334,9.375,7.666666666666667,9.291666666666666,11.166666666666666,8.958333333333334
20220114,74.0,79.83333333333333,71.375,78.54166666666667,69.20833333333333,74.70833333333333,60.416666666666664,58.458333333333336,75.5,62.958333333333336,58.416666666666664,56.791666666666664,46.375,57.875,41.875,36.208333333333336,36.791666666666664,56.375,58.25,60.375,59.0,68.95833333333333,65.83333333333333,68.29166666666667,71.125,61.625,84.125,88.08333333333333,85.66666666666667,99.5,87.375,61.0,50.083333333333336,77.41666666666667,49.958333333333336
20220115,44.75,45.958333333333336,43.208333333333336,46.041666666666664,43.75,52.791666666666664,41.375,46.958333333333336,46.583333333333336,38.666666666666664,35.583333333333336,39.604166666666664,35.291666666666664,39.208333333333336,30.833333333333332,35.916666666666664,35.6875,56.0,54.208333333333336,54.5,58.25,56.5,55.375,60.958333333333336,67.66666666666667,55.166666666666664,64.0,45.166666666666664,58.666666666666664,56.416666666666664,64.75,24.375,30.208333333333332,37.333333333333336,40.833333333333336
20220116,8.666666666666666,8.208333333333334,8.25,8.125,7.375,8.0,9.916666666666666,8.791666666666666,11.958333333333334,9.875,10.5,8.625,9.333333333333334,9.208333333333334,8.583333333333334,15.875,16.166666666666668,7.916666666666667,7.208333333333333,7.333333333333333,6.708333333333333,9.083333333333334,9.791666666666666,9.125,10.416666666666666,6.833333333333333,7.291666666666667,6.958333333333333,7.875,7.5,10.333333333333334,11.125,12.041666666666666,10.291666666666666,10.125
20220117,16.625,16.666666666666668,16.625,17.375,18.958333333333332,17.833333333333332,19.541666666666668,18.125,23.958333333333332,18.333333333333332,19.583333333333332,17.083333333333332,14.041666666666666,13.833333333333334,10.708333333333334,19.166666666666668,20.25,13.333333333333334,11.75,15.208333333333334,11.458333333333334,16.041666666666668,15.75,14.666666666666666,15.291666666666666,15.125,15.416666666666666,19.166666666666668,18.75,17.208333333333332,22.375,13.916666666666666,14.791666666666666,26.0,20.708333333333332
20220120,39.208333333333336,40.708333333333336,33.5,34.5,38.583333333333336,40.4375,34.166666666666664,33.791666666666664,35.208333333333336,30.458333333333332,32.708333333333336,30.5,41.25,45.458333333333336,39.208333333333336,37.75,38.208333333333336,41.75,40.833333333333336,37.5,39.5,38.375,36.791666666666664,41.333333333333336,43.333333333333336,41.0,42.375,29.791666666666668,38.541666666666664,39.25,43.0,34.666666666666664,32.833333333333336,33.208333333333336,33.041666666666664
20220121,57.166666666666664,58.875,53.291666666666664,55.770833333333336,57.25,58.666666666666664,51.125,53.416666666666664,56.916666666666664,49.833333333333336,53.541666666666664,51.0,63.916666666666664,68.25,60.958333333333336,58.375,57.916666666666664,62.375,64.33333333333333,56.333333333333336,60.25,60.875,59.25,64.58333333333333,68.875,59.5,63.208333333333336,51.333333333333336,55.291666666666664,58.416666666666664,60.083333333333336,56.916666666666664,56.791666666666664,52.583333333333336,56.333333333333336
20220122,107.04166666666667,107.79166666666667,109.41666666666667,107.58333333333333,111.70833333333333,110.0,107.16666666666667,108.25,113.54166666666667,103.375,100.04166666666667,100.91666666666667,96.70833333333333,107.45833333333333,90.33333333333333,74.91666666666667,72.70833333333333,91.375,90.58333333333333,81.625,82.5,96.875,92.58333333333333,94.83333333333333,98.54166666666667,104.41666666666667,109.125,106.0,105.08333333333333,109.41666666666667,113.33333333333333,104.375,97.70833333333333,113.70833333333333,96.5
20220128,16.75,17.041666666666668,16.125,18.166666666666668,8.425347222222223,14.375,18.0,15.541666666666666,19.875,20.0,18.625,17.5,10.625,9.791666666666666,8.916666666666666,13.625,14.5,8.041666666666666,8.75,9.166666666666666,6.875,7.625,7.875,7.541666666666667,7.666666666666667,12.958333333333334,13.458333333333334,20.125,18.458333333333332,17.5,17.375,16.166666666666668,15.291666666666666,23.416666666666668,26.208333333333332
20220129,18.791666666666668,19.541666666666668,17.916666666666668,21.25,16.928819444444446,19.666666666666668,20.708333333333332,20.166666666666668,25.708333333333332,24.541666666666668,24.666666666666668,20.5,14.583333333333334,15.25,12.458333333333334,18.875,18.708333333333332,9.625,17.041666666666668,9.583333333333334,7.083333333333333,12.208333333333334,15.916666666666666,12.0,13.0,15.916666666666666,15.5,41.708333333333336,22.958333333333332,23.833333333333332,38.333333333333336,21.333333333333332,21.833333333333332,29.041666666666668,30.375
20220201,6.25,5.958333333333333,6.291666666666667,6.333333333333333,6.083333333333333,5.958333333333333,6.541666666666667,6.75,7.208333333333333,6.916666666666667,7.458333333333333,6.458333333333333,5.416666666666667,6.125,5.666666666666667,6.791666666666667,6.791666666666667,6.5,6.291666666666667,6.458333333333333,4.916666666666667,7.583333333333333,7.875,6.041666666666667,6.291666666666667,5.5,5.5,6.833333333333333,5.958333333333333,5.875,11.0,6.791666666666667,8.166666666666666,8.541666666666666,11.463541666666666
20220202,12.041666666666666,12.208333333333334,12.625,13.958333333333334,10.083333333333334,7.308333333333334,14.604166666666666,13.666666666666666,16.541666666666668,16.541666666666668,14.75,13.25,7.916666666666667,8.625,6.875,12.291666666666666,11.416666666666666,7.291666666666667,7.875,9.208333333333334,5.416666666666667,11.166666666666666,14.354166666666666,7.708333333333333,8.375,10.458333333333334,10.708333333333334,17.291666666666668,16.208333333333332,13.333333333333334,23.625,13.125,15.5,20.5,18.557291666666668
20220203,7.333333333333333,8.083333333333334,7.125,7.375,6.833333333333333,4.441666666666666,9.208333333333334,8.875,8.541666666666666,8.125,7.958333333333333,7.25,7.479166666666667,6.541666666666667,5.833333333333333,8.0625,8.3125,6.875,6.666666666666667,6.375,4.791666666666667,8.458333333333334,8.125,6.041666666666667,6.583333333333333,8.333333333333334,7.875,10.166666666666666,9.5,8.791666666666666,23.041666666666668,5.916666666666667,8.583333333333334,10.625,14.958333333333334
20220204,6.333333333333333,6.458333333333333,5.708333333333333,6.333333333333333,6.333333333333333,10.041666666666666,5.75,5.25,5.458333333333333,5.125,5.416666666666667,4.916666666666667,6.833333333333333,5.166666666666667,7.375,5.333333333333333,5.25,3.9166666666666665,4.458333333333333,4.208333333333333,4.583333333333333,4.916666666666667,4.958333333333333,4.083333333333333,4.583333333333333,4.833333333333333,4.583333333333333,5.291666666666667,4.875,5.958333333333333,8.083333333333334,4.208333333333333,5.666666666666667,5.041666666666667,4.083333333333333
20220205,6.625,7.958333333333333,5.916666666666667,6.916666666666667,6.125,7.166666666666667,5.583333333333333,5.083333333333333,8.0,8.25,6.916666666666667,5.708333333333333,8.125,7.5,7.833333333333333,5.875,6.666666666666667,5.083333333333333,6.291666666666667,9.875,6.916666666666667,8.5,6.5,6.5,5.541666666666667,6.208333333333333,5.791666666666667,8.666666666666666,7.666666666666667,7.875,10.333333333333334,4.958333333333333,7.666666666666667,9.416666666666666,10.708333333333334
20220206,7.25,7.791666666666667,8.375,8.041666666666666,6.375,7.416666666666667,9.791666666666666,8.125,9.166666666666666,7.916666666666667,9.125,7.416666666666667,7.333333333333333,6.333333333333333,5.708333333333333,8.041666666666666,8.375,6.583333333333333,7.25,10.666666666666666,6.708333333333333,9.458333333333334,7.833333333333333,6.291666666666667,7.791666666666667,6.75,6.416666666666667,9.458333333333334,8.583333333333334,7.916666666666667,9.729166666666666,6.666666666666667,9.291666666666666,12.375,13.458333333333334
20220207,10.458333333333334,9.625,10.916666666666666,10.333333333333334,9.333333333333334,9.5,12.416666666666666,12.291666666666666,13.583333333333334,13.208333333333334,13.083333333333334,11.125,8.958333333333334,7.791666666666667,7.833333333333333,14.125,12.875,7.291666666666667,7.291666666666667,10.729166666666666,6.916666666666667,9.583333333333334,10.166666666666666,7.708333333333333,6.916666666666667,9.916666666666666,8.5,11.625,10.958333333333334,10.916666666666666,15.083333333333334,11.791666666666666,13.375,15.916666666666666,16.25
20220210,54.166666666666664,56.68055555555555,54.666666666666664,58.416666666666664,55.958333333333336,59.625,55.333333333333336,55.25,60.666666666666664,53.333333333333336,51.666666666666664,46.916666666666664,54.041666666666664,52.375,52.875,52.041666666666664,51.958333333333336,50.583333333333336,49.166666666666664,50.333333333333336,48.458333333333336,70.0,72.125,54.5,56.666666666666664,62.041666666666664,62.791666666666664,52.375,66.33333333333333,60.083333333333336,79.5,48.625,47.875,53.791666666666664,52.0
20220211,53.916666666666664,50.40277777777778,54.458333333333336,59.833333333333336,57.416666666666664,58.375,47.375,46.25,55.416666666666664,51.416666666666664,47.958333333333336,42.416666666666664,37.25,37.791666666666664,30.0,41.791666666666664,39.125,40.666666666666664,42.0,41.25,38.666666666666664,56.0,56.166666666666664,49.833333333333336,50.708333333333336,58.833333333333336,60.916666666666664,51.541666666666664,59.791666666666664,56.541666666666664,80.79166666666667,44.416666666666664,44.5,59.083333333333336,54.083333333333336
20220212,32.25,35.083333333333336,33.833333333333336,34.5,32.875,33.958333333333336,32.916666666666664,34.208333333333336,37.125,35.958333333333336,34.791666666666664,31.916666666666668,32.583333333333336,32.416666666666664,30.5,36.833333333333336,35.958333333333336,33.458333333333336,36.166666666666664,35.708333333333336,38.625,46.583333333333336,44.958333333333336,36.25,38.208333333333336,30.708333333333332,31.583333333333332,27.708333333333332,34.125,31.916666666666668,38.25,34.75,36.708333333333336,34.083333333333336,40.833333333333336
20220213,49.125,54.125,53.666666666666664,53.541666666666664,53.208333333333336,51.25,53.083333333333336,53.875,53.375,47.833333333333336,52.020833333333336,51.125,50.791666666666664,53.416666666666664,49.291666666666664,47.791666666666664,46.5,44.625,45.5,44.75,44.958333333333336,45.25,42.041666666666664,47.708333333333336,51.875,48.25,48.25,41.25,52.375,50.708333333333336,48.708333333333336,50.583333333333336,50.458333333333336,48.125,46.25
20220214,13.458333333333334,14.708333333333334,13.75,13.666666666666666,14.166666666666666,14.375,12.583333333333334,12.625,13.958333333333334,11.458333333333334,11.833333333333334,11.833333333333334,11.208333333333334,11.125,10.833333333333334,11.5,11.208333333333334,16.25,14.916666666666666,17.375,18.0,19.208333333333332,19.666666666666668,14.5,15.541666666666666,14.25,14.916666666666666,13.791666666666666,13.666666666666666,13.916666666666666,19.583333333333332,10.958333333333334,11.458333333333334,13.625,12.833333333333334
20220215,12.791666666666666,15.458333333333334,14.395833333333334,14.958333333333334,14.9375,12.875,14.083333333333334,14.166666666666666,14.583333333333334,16.625,15.166666666666666,14.125,12.541666666666666,12.458333333333334,11.333333333333334,16.083333333333332,14.666666666666666,9.5,10.208333333333334,9.166666666666666,9.208333333333334,11.333333333333334,12.583333333333334,10.166666666666666,10.833333333333334,11.5,11.583333333333334,14.541666666666666,14.416666666666666,14.125,15.791666666666666,16.625,17.083333333333332,16.5,17.020833333333332
20220216,12.645833333333334,15.125,14.5,15.166666666666666,14.541666666666666,13.416666666666666,15.625,16.25,17.166666666666668,19.791666666666668,17.270833333333332,15.833333333333334,11.541666666666666,11.541666666666666,8.791666666666666,11.25,11.333333333333334,10.0,11.470238095238095,9.916666666666666,8.708333333333334,12.416666666666666,11.583333333333334,9.75,9.5,11.875,11.0,17.083333333333332,14.625,14.958333333333334,15.5,19.0,18.229166666666668,20.208333333333332,20.416666666666668
20220217,26.041666666666668,30.416666666666668,26.166666666666668,36.25,24.708333333333332,27.916666666666668,23.520833333333332,24.333333333333332,27.458333333333332,29.145833333333332,24.875,23.25,22.375,23.875,20.354166666666668,24.208333333333332,24.166666666666668,20.791666666666668,26.07142857142857,19.6875,21.208333333333332,24.666666666666668,24.916666666666668,21.583333333333332,23.041666666666668,28.958333333333332,30.479166666666668,32.791666666666664,35.645833333333336,33.125,35.291666666666664,24.708333333333332,24.0,27.0,27.125
20220228,62.833333333333336,63.0,60.458333333333336,63.833333333333336,63.916666666666664,69.16666666666667,53.458333333333336,48.791666666666664,67.70833333333333,55.041666666666664,52.583333333333336,46.75,49.875,45.708333333333336,44.916666666666664,33.375,31.333333333333332,48.125,48.208333333333336,37.583333333333336,33.875,55.0,52.333333333333336,53.625,54.791666666666664,69.08333333333333,68.41666666666667,54.208333333333336,65.08333333333333,67.91666666666667,66.20833333333333,47.208333333333336,44.083333333333336,56.541666666666664,49.916666666666664
20220301,6.791666666666667,6.25,6.375,6.708333333333333,5.75,6.291666666666667,6.0,5.458333333333333,8.458333333333334,6.125,7.333333333333333,5.0,8.875,6.208333333333333,5.875,8.083333333333334,6.583333333333333,5.291666666666667,5.333333333333333,4.916666666666667,5.041666666666667,6.666666666666667,6.208333333333333,5.125,5.041666666666667,6.75,4.875,5.375,5.416666666666667,5.625,8.708333333333334,7.833333333333333,7.625,8.125,5.75
20220302,18.666666666666668,19.291666666666668,17.333333333333332,20.5,16.041666666666668,19.75,14.791666666666666,12.583333333333334,23.208333333333332,15.083333333333334,17.5,11.75,14.708333333333334,12.75,10.458333333333334,17.541666666666668,15.458333333333334,10.5,10.0,10.166666666666666,9.041666666666666,15.770833333333334,15.625,14.291666666666666,14.958333333333334,20.75,18.666666666666668,21.291666666666668,20.75,21.875,25.416666666666668,14.125,16.916666666666668,28.416666666666668,14.708333333333334
20220303,24.958333333333332,28.8125,26.166666666666668,29.041666666666668,24.0,28.666666666666668,24.208333333333332,21.875,29.291666666666668,25.166666666666668,24.708333333333332,21.041666666666668,23.291666666666668,21.958333333333332,18.958333333333332,19.041666666666668,18.8125,20.291666666666668,21.625,21.041666666666668,17.833333333333332,22.875,23.458333333333332,23.541666666666668,25.458333333333332,28.833333333333332,27.708333333333332,24.625,32.291666666666664,31.791666666666668,35.625,23.791666666666668,23.5,29.208333333333332,23.458333333333332
