date,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20220101,3.8333333333333335,2.625,6.75,6.291666666666667,4.916666666666667,4.708333333333333,2.75,3.0,3.5,4.916666666666667,3.25,3.5,2.25,2.625,2.375,3.25,3.2916666666666665,2.625,2.4166666666666665,4.583333333333333,2.2916666666666665,3.3333333333333335,3.4166666666666665,2.5833333333333335,2.25,2.5,5.041666666666667,2.5,3.0416666666666665,3.4583333333333335,3.9166666666666665,2.4166666666666665,2.5,4.041666666666667,10.291666666666666
20220102,2.3333333333333335,1.9166666666666667,3.75,3.4166666666666665,2.625,1.4166666666666667,1.3333333333333333,3.0,2.0833333333333335,2.4166666666666665,2.3333333333333335,2.0416666666666665,2.125,2.6666666666666665,1.5833333333333333,2.5833333333333335,2.625,2.3333333333333335,1.8333333333333333,3.875,1.375,1.625,1.3333333333333333,2.25,1.625,2.5,1.4583333333333333,2.75,3.0,2.8333333333333335,1.5833333333333333,1.625,1.7916666666666667,3.0,2.3333333333333335
20220103,1.875,2.5416666666666665,5.125,4.666666666666667,1.875,1.875,2.75,2.4166666666666665,2.5,2.2916666666666665,2.4166666666666665,2.2083333333333335,2.1666666666666665,2.4166666666666665,2.75,2.375,2.625,2.0833333333333335,1.4166666666666667,3.5416666666666665,1.4583333333333333,2.0,1.875,1.75,1.7916666666666667,1.9166666666666667,2.5416666666666665,1.9583333333333333,2.0416666666666665,2.5625,3.7916666666666665,2.4583333333333335,3.5,1.9583333333333333,2.1666666666666665
20220104,5.041666666666667,4.541666666666667,7.125,7.791666666666667,4.458333333333333,5.729166666666667,4.708333333333333,3.2083333333333335,4.791666666666667,4.916666666666667,4.458333333333333,4.125,3.375,2.7916666666666665,3.4583333333333335,2.8333333333333335,3.0416666666666665,3.5,3.2916666666666665,4.791666666666667,2.3958333333333335,4.166666666666667,4.5,3.5833333333333335,2.75,3.0833333333333335,7.083333333333333,2.4583333333333335,3.7916666666666665,4.291666666666667,7.041666666666667,4.166666666666667,4.625,2.7083333333333335,5.145833333333333
20220105,1.8541666666666667,1.9583333333333333,3.4583333333333335,5.125,2.4375,3.3333333333333335,2.875,2.5416666666666665,2.8333333333333335,3.6041666666666665,3.1041666666666665,2.8333333333333335,1.9166666666666667,2.0833333333333335,2.0833333333333335,3.0,2.75,2.3333333333333335,1.9583333333333333,4.625,2.4166666666666665,2.0,8.833333333333334,1.7083333333333333,2.0833333333333335,1.625,4.208333333333333,1.6666666666666667,1.7916666666666667,2.125,4.416666666666667,2.4166666666666665,2.3333333333333335,1.8333333333333333,2.375
20220106,2.0833333333333335,2.4375,2.5833333333333335,4.958333333333333,2.9166666666666665,4.0,2.3958333333333335,1.9583333333333333,3.5,2.0833333333333335,2.7916666666666665,2.5416666666666665,3.7083333333333335,2.0416666666666665,3.0416666666666665,3.4791666666666665,2.8333333333333335,2.7291666666666665,2.8541666666666665,5.875,3.375,4.458333333333333,5.041666666666667,3.7083333333333335,2.9583333333333335,2.2916666666666665,4.5,1.625,1.875,2.7083333333333335,7.208333333333333,2.4166666666666665,2.3333333333333335,1.75,1.7916666666666667
20220107,1.7916666666666667,2.5,3.9583333333333335,6.041666666666667,3.5416666666666665,3.9166666666666665,2.625,2.1875,2.625,2.75,2.875,3.75,3.8541666666666665,2.5416666666666665,3.375,3.625,3.25,3.25,2.0416666666666665,6.0,2.375,2.3333333333333335,2.75,3.6458333333333335,2.2916666666666665,2.0416666666666665,4.375,2.0416666666666665,2.3333333333333335,2.25,4.458333333333333,2.9166666666666665,2.9166666666666665,1.7083333333333333,2.125
20220110,1.3333333333333333,1.0,2.75,3.7083333333333335,2.0,1.5833333333333333,3.0,1.4583333333333333,1.5,1.8333333333333333,2.4166666666666665,3.0,2.9166666666666665,2.0833333333333335,2.75,1.6666666666666667,2.1666666666666665,1.6666666666666667,1.75,4.083333333333333,2.5,2.5833333333333335,2.8333333333333335,1.5,2.9166666666666665,3.0,2.0833333333333335,3.0,1.8333333333333333,1.9583333333333333,2.4166666666666665,2.0833333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335
20220111,2.4166666666666665,1.5833333333333333,2.5833333333333335,3.5416666666666665,1.875,1.875,2.0416666666666665,2.0,1.6666666666666667,3.0,2.875,1.7916666666666667,1.8333333333333333,1.7916666666666667,1.9583333333333333,2.0416666666666665,2.0,1.625,1.3333333333333333,3.6666666666666665,1.5,2.0,2.375,2.5,3.0,2.8333333333333335,1.9166666666666667,3.0,2.8333333333333335,1.4583333333333333,2.375,2.125,1.5,1.6666666666666667,2.9166666666666665
20220112,2.2916666666666665,1.7916666666666667,2.0833333333333335,4.333333333333333,2.6666666666666665,2.6041666666666665,2.8333333333333335,2.6666666666666665,2.4583333333333335,3.2291666666666665,2.5,3.0,1.4583333333333333,1.5,2.1666666666666665,2.25,2.0,1.75,1.3333333333333333,3.5,1.2916666666666667,2.25,1.7916666666666667,3.0,2.5416666666666665,3.0,2.75,3.0,2.625,2.25,2.4583333333333335,2.75,1.4166666666666667,1.0833333333333333,2.4583333333333335
