month,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
202301,0.5055854643337819,0.5093539703903095,0.43532974427994614,0.5138627187079408,0.5,0.40141318977119783,0.4566621803499327,0.5164199192462988,0.5266487213997308,0.40208613728129206,0.5732839838492597,0.45740242261103636,0.4425975773889637,0.3967698519515478,0.3269179004037685,0.47826379542395697,0.4578061911170928,0.33990578734858684,0.29226110363391655,0.3901076716016151,0.27907133243606996,0.4547779273216689,0.4870794078061911,0.4125841184387618,0.3951547779273217,0.5020188425302826,0.5013458950201884,0.5480484522207267,0.4849932705248991,0.6283310901749664,0.634656796769852,0.40942126514131894,0.37368775235531626,0.5123149394347241,0.44932705248990584
202302,0.6310502283105023,0.6115677321156774,0.5704718417047184,0.671917808219178,0.6332572298325723,0.5550989345509894,0.589041095890411,0.6393455098934551,0.6052511415525114,0.5339421613394216,0.6887366818873668,0.5949010654490107,0.55,0.5570776255707762,0.49939117199391175,0.6179604261796042,0.5466514459665144,0.5056316590563166,0.47861491628614916,0.5267123287671233,0.3927701674277017,0.5773211567732116,0.6287671232876713,0.5361491628614916,0.5441400304414004,0.6308980213089802,0.6466514459665145,0.6684170471841704,0.6102739726027397,0.6894977168949772,0.6712328767123288,0.5318873668188736,0.4888888888888889,0.6124809741248097,0.5289954337899544
202303,0.5836076817558299,0.5727023319615913,0.533676268861454,0.6275034293552811,0.581275720164609,0.5347050754458162,0.5878600823045268,0.597119341563786,0.5465020576131687,0.47091906721536353,0.7043895747599451,0.5310013717421125,0.42530864197530865,0.4717421124828532,0.40823045267489716,0.47400548696844996,0.46262002743484226,0.4652263374485596,0.44094650205761315,0.4663923182441701,0.37661179698216735,0.49753086419753084,0.5330589849108368,0.512962962962963,0.507681755829904,0.6355281207133059,0.5965020576131688,0.5901234567901235,0.5561728395061728,0.6041152263374485,0.5737997256515776,0.4775720164609053,0.4401234567901235,0.5996570644718793,0.41316872427983536
202304,0.396875,0.4147916666666666,0.3838194444444445,0.4239583333333333,0.3877083333333333,0.3876388888888889,0.3695138888888889,0.3693055555555555,0.3685416666666667,0.3347916666666667,0.378125,0.3614583333333333,0.2934027777777778,0.41374999999999995,0.3227777777777778,0.30541666666666667,0.28104166666666663,0.31416666666666665,0.3232638888888889,0.33687500000000004,0.27965277777777775,0.3592361111111111,0.33861111111111114,0.32298611111111114,0.3654166666666667,0.41875,0.35541666666666666,0.40694444444444444,0.3259722222222222,0.489375,0.3603472222222222,0.3326388888888889,0.31590277777777775,0.4026388888888889,0.28673611111111114
202305,0.5255376344086021,0.4782930107526882,0.4933467741935484,0.5764784946236559,0.4813844086021505,0.511491935483871,0.4669354838709677,0.47419354838709676,0.4427419354838709,0.3824596774193548,0.47096774193548385,0.41263440860215056,0.42157258064516123,0.432997311827957,0.4418010752688172,0.3691532258064516,0.32063172043010757,0.4256048387096774,0.4686155913978494,0.43548387096774194,0.40228494623655914,0.33864247311827955,0.4463709677419355,0.44442204301075267,0.4951612903225806,0.5468413978494624,0.4668682795698925,0.48514784946236555,0.42016129032258065,0.4813172043010753,0.43844086021505374,0.40013440860215055,0.41310483870967746,0.4729838709677419,0.4055779569892473
202306,0.4640972222222222,0.43930555555555556,0.4232638888888889,0.5804861111111111,0.420625,0.43756944444444446,0.38215277777777773,0.45125,0.4304166666666666,0.2650694444444444,0.43173611111111115,0.3547222222222222,0.3146527777777778,0.3991666666666666,0.375,0.2690277777777778,0.28597222222222224,0.378125,0.42055555555555557,0.35375,0.3531944444444445,0.29965277777777777,0.41402777777777783,0.41041666666666665,0.4769444444444444,0.5161111111111112,0.4709027777777778,0.4581944444444444,0.43659722222222225,0.4706944444444444,0.4104861111111111,0.3630555555555555,0.3771527777777778,0.4251388888888889,0.3572916666666667
202307,0.508266129032258,0.484744623655914,0.4283602150537634,0.6375672043010753,0.44744623655913973,0.4915994623655914,0.4525537634408602,0.5461021505376344,0.5154569892473119,0.41323924731182793,0.4479166666666667,0.41411290322580646,0.413508064516129,0.5379613484452194,0.4653225806451613,0.36565860215053764,0.36881720430107523,0.5205645161290323,0.5167338709677419,0.4446236559139785,0.4073252688172043,0.36384408602150536,0.4718413978494624,0.5096102150537634,0.5233870967741935,0.5875878825475599,0.5191532258064516,0.5396505376344086,0.5512096774193549,0.5291666666666667,0.4849462365591398,0.4129032258064516,0.41727150537634405,0.4612903225806452,0.42869623655913974
202308,0.5637096774193548,0.5079973118279569,0.47197580645161286,0.5872983870967742,0.501747311827957,0.5198924731182796,0.4747983870967742,0.5845430107526881,0.5076612903225807,0.4524865591397849,0.4538306451612903,0.46706989247311825,0.4180779569892473,0.22608435047951178,0.4759408602150538,0.4196236559139785,0.4018817204301075,0.40006720430107523,0.551747311827957,0.4782930107526882,0.43669354838709673,0.4049731182795699,0.5092741935483871,0.47856182795698926,0.5413978494623656,0.6252481389578164,0.5752688172043011,0.5563172043010752,0.603225806451613,0.5612903225806452,0.790994623655914,0.46774193548387094,0.4,0.5096774193548387,0.4506720430107527
202309,0.5797222222222221,0.5845833333333333,0.5631944444444444,0.6302083333333334,0.541875,0.6122222222222222,0.48791666666666667,0.5791666666666667,0.5381944444444444,0.5476388888888889,0.7090972222222223,0.4704861111111111,0.45458333333333334,0.2,0.5677083333333334,0.42861111111111116,0.38805555555555554,0.4494444444444445,0.48569444444444443,0.47506944444444443,0.42861111111111116,0.5268055555555555,0.4971527777777778,0.48097222222222225,0.5595138888888889,0.6719444444444445,0.576875,0.6091666666666667,0.6209722222222223,0.6079166666666667,0.596875,0.4565972222222222,0.4,0.5120833333333333,0.41513888888888884
202310,0.5665322580645161,0.5809139784946237,0.6133064516129032,0.6194220430107528,0.5868279569892474,0.6002016129032258,0.7040322580645161,0.5405913978494623,0.569758064516129,0.5459677419354838,0.6922715053763441,0.46538978494623656,0.467002688172043,0.2,0.3961693548387097,0.4192876344086021,0.3890456989247312,0.46297043010752686,0.4140456989247312,0.5145161290322581,0.4422043010752688,0.5069892473118279,0.4897177419354839,0.476008064516129,0.5147177419354838,0.6379032258064516,0.5688844086021505,0.607997311827957,0.5164650537634409,0.6236559139784946,0.5502688172043011,0.43844086021505374,0.4,0.4987231182795699,0.38850806451612907
202311,0.5322423398328691,0.45745125348189414,0.5582172701949861,0.491991643454039,0.4605849582172702,0.5245125348189416,0.628133704735376,0.46518105849582175,0.5360027855153203,0.5094707520891365,0.5021587743732591,0.5096796657381616,0.44561281337047354,0.19999999999999998,0.35383008356545964,0.3592618384401114,0.3582869080779944,0.404108635097493,0.3100974930362117,0.3699860724233983,0.3426183844011142,0.5550139275766016,0.4341225626740947,0.377924791086351,0.38941504178272984,0.4853760445682451,0.4942896935933147,0.54491643454039,0.4181058495821727,0.5383008356545961,0.5321727019498608,0.4087743732590529,0.39999999999999997,0.5502089136490251,0.37688022284122563
