month,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
202201,39.29829545454545,39.797348484848484,38.54356060606061,40.09375,37.634469696969695,40.270833333333336,37.259469696969695,37.40625,42.15909090909091,36.546401515151516,36.890151515151516,35.597537878787875,33.23863636363637,36.40909090909091,30.361742424242426,34.34564393939394,33.86931818181818,33.75189393939394,33.71212121212121,33.07954545454545,32.53219696969697,36.827651515151516,37.6875,36.34185606060606,38.1875,39.70075757575758,41.95549242424242,40.24431818181818,43.34469696969697,44.17424242424242,49.21590909090909,35.178030303030305,34.68181818181818,40.79924242424242,38.58806818181818
202202,23.345052083333332,24.567708333333332,23.928385416666668,25.591145833333332,23.930989583333332,24.549479166666668,23.2421875,22.861979166666668,25.997395833333332,24.16796875,23.3046875,21.268229166666668,20.891927083333332,20.549479166666668,19.126302083333332,20.962239583333332,20.37109375,19.846354166666668,20.614583333333332,20.205729166666668,18.872395833333332,25.0078125,24.76171875,21.393229166666668,22.328125,24.21875,24.33203125,23.4140625,26.23828125,25.247395833333332,31.282552083333332,21.895833333333332,22.665364583333332,25.7109375,25.622395833333332
202203,41.567460317460316,43.62599206349206,43.55853174603175,45.48115079365079,42.52876984126984,43.63690476190476,42.76488095238095,42.31547619047619,47.51190476190476,43.18154761904762,44.38095238095238,40.12103174603175,40.11904761904762,38.75396825396825,37.617063492063494,38.12301587301587,36.4781746031746,37.017857142857146,36.992063492063494,35.79265873015873,35.24900793650794,39.21329365079365,39.79365079365079,38.39186507936508,42.23412698412698,41.57837301587302,43.39186507936508,41.08829365079365,43.63194444444444,43.72222222222222,44.93055555555556,42.24603174603175,42.05357142857143,44.84126984126984,42.445436507936506
202204,34.088235294117645,31.778186274509803,32.7671568627451,33.666666666666664,32.47303921568628,32.8639705882353,31.04901960784314,30.669117647058822,36.34681372549019,32.825980392156865,34.77696078431372,31.774509803921568,26.985294117647058,26.981617647058822,23.823529411764707,29.205882352941178,24.714460784313726,28.274509803921568,28.183823529411764,27.693627450980394,27.041666666666668,30.541666666666668,29.56985294117647,32.095588235294116,33.669117647058826,35.806372549019606,33.381127450980394,33.1764705882353,28.78921568627451,30.653186274509803,37.208333333333336,31.442401960784313,31.784313725490197,38.208333333333336,33.08455882352941
202205,23.80295138888889,19.99045138888889,20.76996527777778,20.1796875,22.372395833333332,20.041666666666668,18.9140625,19.171875,21.921875,19.88888888888889,20.881944444444443,19.118055555555557,17.580729166666668,17.37065972222222,15.487847222222221,17.828993055555557,16.177083333333332,18.532118055555557,17.67361111111111,17.493055555555557,19.046006944444443,19.002604166666668,20.821180555555557,19.592881944444443,19.703125,26.975694444444443,23.48611111111111,20.50607638888889,21.866319444444443,19.515625,27.56076388888889,21.133680555555557,20.09375,26.380208333333332,18.1015625
202206,20.060049019607842,18.818627450980394,18.511029411764707,18.995098039215687,21.083333333333332,18.964460784313726,19.08246828143022,18.392156862745097,20.012254901960784,19.704656862745097,19.024509803921568,20.129901960784313,18.756127450980394,18.21323529411765,17.699754901960784,17.74019607843137,16.589460784313726,17.772058823529413,17.852941176470587,16.881127450980394,18.056372549019606,19.25,19.70343137254902,18.123774509803923,17.59436274509804,20.07230392156863,20.80269607843137,19.520833333333332,20.389705882352942,19.813725490196077,35.66299019607843,20.09926470588235,19.02328431372549,21.422794117647058,18.767156862745097
202207,19.570075757575758,19.86837121212121,18.96212121212121,19.55587121212121,19.05871212121212,20.891098484848484,20.728888146167556,15.329545454545455,18.848484848484848,16.757575757575758,18.982954545454547,16.373106060606062,17.24621212121212,15.746212121212121,11.917613636363637,16.020833333333332,17.867424242424242,18.12878787878788,17.357954545454547,16.75662878787879,16.772727272727273,17.22253787878788,20.411931818181817,20.857954545454547,18.333333333333332,17.87784090909091,21.548295454545453,17.023674242424242,21.12878787878788,20.714015151515152,22.110795454545453,15.214015151515152,15.243371212121213,17.47537878787879,14.605113636363637
202208,12.790178571428571,12.694940476190476,12.788690476190476,13.947916666666666,12.282738095238095,12.727678571428571,13.805059523809524,10.770833333333334,11.479166666666666,10.825892857142858,13.46875,10.794642857142858,10.324404761904763,10.438988095238095,8.389880952380953,10.181547619047619,11.09375,9.733630952380953,10.017857142857142,10.619047619047619,10.647321428571429,10.449404761904763,11.25297619047619,12.056547619047619,11.389880952380953,12.205357142857142,13.017857142857142,11.569940476190476,12.180059523809524,12.5,16.040178571428573,10.080357142857142,10.93452380952381,12.988095238095237,10.233630952380953
202209,47.44230769230769,44.97115384615385,46.217948717948715,46.50480769230769,44.74679487179487,44.00961538461539,47.8974358974359,37.68269230769231,44.705128205128204,37.66025641025641,46.94551282051282,41.592948717948715,41.645833333333336,42.27403846153846,34.71634615384615,36.982371794871796,38.145833333333336,38.73717948717949,38.56410256410256,38.368589743589745,37.52724358974359,36.62339743589744,38.256410256410255,43.46474358974359,41.79807692307692,48.23397435897436,49.67628205128205,41.86538461538461,46.27564102564103,45.65865384615385,62.732371794871796,37.06730769230769,40.294871794871796,44.76923076923077,36.592948717948715
202210,42.913746630727765,41.038409703504044,43.710916442048514,43.93867924528302,42.98180592991914,40.886792452830186,43.28706199460917,35.36927223719677,41.04851752021563,41.70215633423181,43.55862533692722,41.078840970350406,39.725067385444746,38.44946091644205,34.943396226415096,36.24932614555256,35.27425876010782,36.64150943396226,36.13746630727763,37.08692722371968,36.84029649595687,38.76684636118598,39.142857142857146,40.51078167115903,39.575471698113205,44.036388140161726,43.378706199460915,43.367924528301884,38.357816711590296,41.190026954177895,52.325471698113205,37.79245283018868,42.632075471698116,42.94609164420485,38.357142857142854
